duration,credit_amount,employment,installment_commitment,residence_since,age,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,checking_status_'<0',checking_status_'>=200',checking_status_'no checking',credit_history_'critical/other existing credit',credit_history_'delayed previously',credit_history_'existing paid',credit_history_'no credits/all paid',purpose_'new car',purpose_'used car',purpose_business,purpose_education,purpose_furniture/equipment,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,savings_status_'500<=X<1000',savings_status_'<100',savings_status_'>=1000',savings_status_'no known savings',personal_status_'male div/sep',personal_status_'male mar/wid',personal_status_'male single',other_parties_guarantor,other_parties_none,property_magnitude_'no known property',property_magnitude_'real estate',property_magnitude_car,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent
0.25,0.9674679197542021,0.0,-1.0,0.5,-0.2857142857142857,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.5,-0.20947045002711007,0.0,0.5,-1.0,-0.6428571428571429,0.0,-1.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.5,-0.589011386228086,0.0,0.5,-0.5,0.9285714285714286,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.5,-0.5817820350623532,0.0,0.5,0.5,1.5,1.0,0.0,0.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
1.0,-0.14729803000180733,0.0,0.5,0.0,-0.21428571428571427,1.0,-1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
-0.5,0.09127055846737755,0.0,0.5,-1.0,0.0,0.0,-1.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
-0.25,-0.3652629676486535,0.0,-0.5,-0.5,1.0,1.0,-1.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1.5,0.2720043376106994,0.0,0.5,0.5,0.21428571428571427,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1.5,2.098861377191397,0.0,-1.0,-0.5,-0.21428571428571427,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,-0.056931140430146396,0.0,0.5,-0.5,-0.35714285714285715,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
-0.5,-0.6150370504247243,0.0,0.5,-1.0,-0.5,0.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0.0,-0.279595156334719,0.0,0.5,0.0,0.7857142857142857,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.5,-0.585035243086933,0.0,-0.5,0.0,0.35714285714285715,0.0,-1.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1.0,1.0509669257184169,1.0,0.5,-0.5,-0.35714285714285715,1.0,-1.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
0.0,-0.2691125971444063,0.0,0.5,0.5,0.9285714285714286,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.75,0.452015181637448,0.0,-1.0,-0.5,-0.5,0.0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
0.5,0.7317910717513103,0.0,-1.0,0.5,1.0714285714285714,0.0,-1.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0.0,-0.1411530815109344,0.0,-0.5,0.5,-0.7142857142857143,1.0,-1.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
0.0,-0.017531176576902223,0.0,0.0,0.0,-0.35714285714285715,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.5,0.8709560816916682,0.0,-0.5,0.5,-0.5714285714285714,0.0,-1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.0,0.0023495391288631843,0.0,0.5,-0.5,-0.21428571428571427,0.0,-1.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.0,-0.3197180553045364,0.0,0.5,0.5,-0.07142857142857142,1.0,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1.5,1.9983733959877101,0.0,0.5,-0.5,-0.5714285714285714,1.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
0.25,0.24091812759804807,0.0,0.0,-0.5,-0.35714285714285715,1.0,-1.0,0.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
0.5,-0.14151454906922104,0.0,0.5,0.5,-0.14285714285714285,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0.5,-0.378998734863546,0.0,0.5,-1.0,0.21428571428571427,0.0,-1.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
-0.5,-0.384059280679559,0.0,0.5,0.5,1.7142857142857142,0.0,-1.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1
1.0,2.9989155973251402,0.0,0.0,0.5,0.35714285714285715,2.0,-1.0,1.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2.5,1.379540936200976,0.0,0.5,0.5,1.7857142857142858,1.0,-1.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-0.25,0.44876197361286824,0.0,0.5,-0.5,1.5,0.0,-1.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.5,0.5170793421290439,0.0,0.5,0.5,2.0714285714285716,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.5,0.18380625338875836,0.0,0.0,0.5,1.4285714285714286,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.5,-0.29947587204048437,0.0,0.5,-1.0,-0.7142857142857143,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.5,-0.34538225194288813,0.0,0.5,0.5,-0.5714285714285714,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1.0,0.07066690764503886,0.0,-1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0.5,-0.20657870956081692,0.0,0.5,0.5,1.7857142857142858,0.0,-1.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.0,-0.13970721127778782,0.0,0.0,0.5,0.21428571428571427,0.0,-1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.5,0.2882703777335984,0.0,-1.0,0.0,1.1428571428571428,1.0,-1.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
-0.75,-0.3912886318452919,0.0,0.5,0.5,0.5714285714285714,1.0,-1.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1.5,0.1783842400144587,0.0,0.5,0.5,-0.42857142857142855,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
-1.0,-0.20838604735225014,0.0,-0.5,0.5,0.8571428571428571,0.0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.5,-0.3988794505693114,0.0,-1.0,-1.0,0.9285714285714286,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
-1.0,-0.600216880534972,0.0,0.0,0.5,0.42857142857142855,1.0,-1.0,0.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
-0.75,-0.5091270558467378,0.0,0.5,-1.0,-0.21428571428571427,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.5,-0.37429965660581965,0.0,0.5,-0.5,0.14285714285714285,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1.5,1.8454726188324597,0.0,-0.5,-0.5,1.5,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2.5,3.557744442436291,1.0,0.5,0.5,0.21428571428571427,0.0,-1.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1.5,2.393095969636725,0.0,0.0,-0.5,-0.14285714285714285,0.0,-1.0,1.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
2.5,1.1041026567865535,1.0,0.0,0.5,0.5,0.0,-1.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
0.0,-0.4617748057111874,0.0,0.5,0.5,-0.8571428571428571,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.0,-0.35478040845834086,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0.5,-0.36707030544008673,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1.8333333333333333,1.3271281402494126,0.0,0.5,0.0,-0.42857142857142855,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1.5,2.424543647207663,0.0,0.5,-1.0,-0.2857142857142857,0.0,-1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.25,0.11006687149828302,0.0,0.0,-0.5,-0.5714285714285714,0.0,-1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
-0.5,-0.39273450207843846,0.0,0.5,-0.5,0.35714285714285715,1.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
2.5,0.5973251400686789,0.0,0.5,-1.0,0.5714285714285714,1.0,0.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
-0.5,0.4787637809506597,0.0,-1.0,0.0,-0.14285714285714285,0.0,0.0,1.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
3.5,1.8404120730164468,0.0,-1.0,-1.0,-0.42857142857142855,0.0,-1.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
-0.25,0.9826495572022411,0.0,-1.0,0.5,1.8571428571428572,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
-0.25,0.06669076450388578,1.0,-1.0,0.5,-0.7142857142857143,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0.5,0.03524308693294777,0.0,0.5,0.5,1.4285714285714286,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
-0.25,-0.05078619193927345,0.0,-1.0,0.5,0.0,0.0,-1.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.16666666666666666,-0.04138803542382071,0.0,0.5,0.5,0.42857142857142855,0.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
2.0,0.7386589553587566,0.0,0.0,-0.5,-0.5,1.0,0.0,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-1.0,0.43068859569853607,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
-0.75,-0.4303271281402494,0.0,0.5,0.0,-0.07142857142857142,1.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
-0.5,0.36309416229893365,0.0,-0.5,0.5,0.6428571428571429,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0.25,-0.030905476233508044,0.0,0.5,-0.5,1.2142857142857142,1.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
2.5,1.4088198084221941,0.0,0.5,0.5,1.2142857142857142,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1.5,3.7178745707572745,0.0,-1.0,0.5,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2.5,2.759262606181095,0.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
2.5,1.3101391650099403,0.0,-0.5,-0.5,-0.7857142857142857,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0.0,0.3204409904211097,0.0,-1.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
-0.5,0.09090909090909091,1.0,0.0,0.5,1.5714285714285714,0.0,-1.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1.5,0.36960057834809323,0.0,0.5,-0.5,-0.35714285714285715,0.0,-1.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
-0.5,-0.44297849268028194,0.0,0.0,-0.5,-0.42857142857142855,1.0,0.0,0.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
-1.0,-0.34140610880173505,0.0,-1.0,-1.0,-0.35714285714285715,1.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.5,1.2349539128863185,0.0,-0.5,0.5,-0.6428571428571429,1.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1.0,2.190312669437918,0.0,-0.5,-0.5,1.1428571428571428,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.5,-0.3847822157961323,0.0,-0.5,0.5,1.1428571428571428,0.0,-1.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
2.5,2.3609253569492137,0.0,-0.5,-1.0,0.14285714285714285,1.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
0.0,-0.5698536056388939,1.0,0.5,-1.0,-0.42857142857142855,0.0,-1.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
-0.25,-0.6992589915055124,0.0,0.5,0.5,-0.7142857142857143,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.5,-0.18344478583047172,0.0,0.5,0.5,0.2857142857142857,0.0,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
3.5,2.4690041568769203,0.0,-0.5,-0.5,-0.42857142857142855,0.0,-1.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
-0.3333333333333333,2.404301463943611,0.0,-1.0,0.5,0.8571428571428571,0.0,-1.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-1.0,-0.362732694740647,0.0,-0.5,0.5,-0.35714285714285715,1.0,0.0,1.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
-0.5,-0.24272546538948128,0.0,-0.5,0.5,2.142857142857143,1.0,-1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0.5,-0.3862280860292789,0.0,0.0,0.0,1.7142857142857142,0.0,-1.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.25,-0.2658593891198265,0.0,0.5,0.0,0.07142857142857142,1.0,-1.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
-0.5,0.23224290619916862,0.0,0.5,0.0,-0.5714285714285714,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.5,-0.009940357852882704,0.0,0.5,0.5,0.42857142857142855,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.25,-0.27381167540213264,0.0,0.5,0.5,0.07142857142857142,0.0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1.0,0.5532260979577083,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.25,-0.38008313753840595,0.0,0.5,-0.5,-0.6428571428571429,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
-1.0,4.543466473883969,0.0,-1.0,0.5,2.5,0.0,-1.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
-1.0,-0.41839869871679014,0.0,0.5,0.5,2.4285714285714284,1.0,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
-1.0,-0.7101030182541117,0.0,0.5,0.5,1.3571428571428572,1.0,-1.0,0.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
-0.6666666666666666,-0.38008313753840595,0.0,0.5,-0.5,-0.7142857142857143,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.5,0.20585577444424363,0.0,-0.5,-1.0,-0.2857142857142857,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
0.5,0.795047894451473,0.0,0.0,-0.5,2.9285714285714284,0.0,-1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
-0.5,-0.42056750406651006,0.0,0.5,0.5,0.7857142857142857,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0.0,-0.4014097234773179,0.0,0.5,0.0,-0.7142857142857143,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1.5,-0.5123802638713175,0.0,0.5,0.5,0.21428571428571427,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.0,-0.184167720947045,0.0,0.5,-0.5,-0.35714285714285715,1.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
0.0,1.0755467196819086,0.0,-0.5,0.5,0.21428571428571427,2.0,-1.0,0.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0.5,0.017531176576902223,0.0,0.5,-0.5,0.7857142857142857,1.0,0.0,1.0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.75,0.2701969998192662,0.0,-1.0,-0.5,0.0,1.0,0.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
2.25,0.8131212723658051,1.0,0.0,0.5,-0.42857142857142855,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.75,-0.14729803000180733,0.0,0.5,0.0,0.14285714285714285,0.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
-1.0,-0.46141333815290075,1.0,0.5,-1.0,0.14285714285714285,1.0,-1.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0.5,-0.40755467196819084,0.0,0.5,0.5,1.9285714285714286,1.0,-1.0,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1.5,2.5102114585215975,0.0,-0.5,-1.0,-0.6428571428571429,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
0.5,-0.09705403939996385,0.0,0.5,-0.5,0.0,1.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
